Student_ID,Age,Gender,Department,City,Study_Hours,Attendance,Assignments_Completed,Internships,Aptitude_Score,CGPA,Placement_Status,Expected_Salary
STU01816,18,Female,EE,Mumbai,6.8,89.6,8,2,41,9.54,0,1066167.03
STU01817,22,Female,CSE,Pune,2.0,87.4,14,1,89,7.35,0,1069475.97
STU01818,29,Female,CSE,Hyderabad,2.9,62.6,9,1,35,7.64,0,929199.95
STU01819,26,Male,ME,Mumbai,5.0,,15,4,54,8.32,0,1097333.32
STU01820,22,Female,CE,Mumbai,7.9,53.9,15,1,58,7.83,0,968240.06
STU01821,25,Male,ME,Hyderabad,6.1,99.9,5,2,67,9.26,1,1128772.31
STU01822,27,Male,CE,Mumbai,1.4,84.4,5,1,96,,0,1050009.78
STU01823,21,Male,CSE,Hyderabad,5.5,66.9,10,3,64,7.64,1,1017281.48
STU01824,30,Male,EE,Delhi,3.0,76.7,8,5,84,7.31,0,1110672.88
STU01825,25,Female,AI&DS,Mumbai,5.5,95.3,8,2,57,8.51,0,1041417.93
STU01826,24,Male,EE,Bangalore,3.3,70.7,14,1,79,7.8,1,1026413.22
STU01827,22,Male,CSE,Hyderabad,8.9,54.4,11,4,34,9.61,0,1085715.27
STU01828,22,Female,CSE,Mumbai,4.0,84.9,20,4,79,7.53,1,1137029.3
STU01829,18,Male,CSE,Pune,3.1,62.4,8,3,95,7.07,0,1028304.98
STU01830,25,Female,CSE,Hyderabad,7.3,94.4,3,4,47,8.81,0,1064141.0
STU01831,18,Male,ME,Pune,7.9,72.6,20,4,85,8.75,1,1205238.14
STU01832,30,Female,ME,Raipur,2.8,70.7,9,5,51,8.18,0,1101759.95
STU01833,29,Male,AI&DS,Pune,8.6,89.9,20,2,32,9.8,0,1093680.06
STU01834,18,Female,ECE,Delhi,3.4,92.8,13,5,39,,0,1064547.27
STU01835,18,Male,AI&DS,Hyderabad,7.9,70.1,5,4,31,8.94,0,1102550.54
STU01836,26,Male,ME,Raipur,9.4,74.5,17,1,83,9.31,1,1215377.55
STU01837,25,Male,AI&DS,Bangalore,7.6,96.1,17,3,69,9.45,1,1155161.57
STU01838,27,Male,CSE,Mumbai,5.8,97.7,7,0,60,9.14,1,1041448.69
STU01839,23,Female,ECE,Raipur,8.0,80.5,13,3,33,9.85,0,1121881.44
STU01840,23,Male,CSE,Bangalore,3.3,80.4,5,2,59,7.83,0,1004662.97
STU01841,20,Female,AI&DS,Mumbai,8.0,84.7,2,3,98,,1,1197747.6
STU01842,28,Male,AI&DS,Hyderabad,3.0,55.7,20,4,36,6.83,0,919449.14
STU01843,19,Female,CSE,Pune,4.0,60.0,14,0,44,7.16,0,898491.58
STU01844,18,Female,ECE,Hyderabad,2.8,75.7,17,0,96,7.44,0,1069816.87
STU01845,20,Male,ME,Delhi,6.4,70.7,5,5,67,9.3,1,1254244.73
STU01846,26,Male,ME,Hyderabad,5.6,79.0,10,4,53,8.81,0,1110492.67
STU01847,28,Male,CSE,Delhi,2.0,80.0,12,0,51,7.58,0,900014.45
STU01848,27,Female,AI&DS,Bangalore,2.1,52.8,5,3,54,7.31,0,1010036.32
STU01849,20,Male,EE,Delhi,6.8,,16,5,92,9.42,1,1262722.3
STU01850,28,Male,ECE,Hyderabad,8.9,60.7,19,0,41,9.14,0,969821.01
STU01851,22,Male,ME,Mumbai,6.1,70.3,1,1,78,8.32,1,1069485.93
STU01852,20,Male,AI&DS,Hyderabad,8.6,94.6,9,0,75,8.81,1,1099640.12
STU01853,25,Male,CSE,Mumbai,8.1,88.9,8,5,32,10.31,0,1233170.4
STU01854,29,Male,ECE,Pune,6.1,99.9,7,4,77,8.77,1,1203830.02
STU01855,18,Female,AI&DS,Delhi,4.4,90.3,19,4,97,8.36,1,1218330.72
STU01856,20,Male,ME,Pune,7.7,97.6,5,4,97,9.3,1,1251578.56
STU01857,24,Male,CE,Bangalore,1.7,72.7,18,4,82,6.96,0,1092054.03
STU01858,27,Female,AI&DS,Pune,8.1,86.7,7,1,71,9.31,1,1156280.39
STU01859,25,Female,CE,Delhi,6.5,68.6,13,0,68,7.39,0,920680.69
STU01860,19,Male,EE,Mumbai,3.9,,6,4,40,,0,943005.47
STU01861,18,Female,AI&DS,Bangalore,6.9,82.9,14,3,48,9.38,0,1141837.67
STU01862,28,Female,EE,Delhi,3.0,51.7,9,5,39,7.08,0,920220.88
STU01863,28,Male,EE,Raipur,8.6,73.5,1,4,99,9.12,1,1259322.5
STU01864,23,Female,ME,Pune,6.6,85.5,4,0,96,7.85,1,1049683.36
STU01865,27,Male,AI&DS,Mumbai,9.5,55.1,8,4,81,8.48,1,1215169.26
STU01866,24,Male,CE,Pune,5.8,94.0,2,3,76,8.37,1,1166124.27
STU01867,27,Female,EE,Raipur,4.0,74.0,20,5,67,8.79,1,1129872.76
STU01868,29,Male,ME,Pune,2.5,61.3,2,5,54,7.57,0,1054467.28
STU01869,25,Male,ECE,Bangalore,2.8,58.5,15,2,37,6.73,0,808016.1
STU01870,23,Male,EE,Bangalore,8.5,87.2,18,4,39,9.61,0,1137363.64
STU01871,20,Male,ME,Bangalore,8.3,92.6,9,2,87,8.89,1,1183093.37
STU01872,26,Female,CSE,Hyderabad,4.7,56.4,7,2,38,8.28,0,1014885.5
STU01873,19,Female,CSE,Mumbai,8.1,81.5,17,2,41,8.93,0,1011289.23
STU01874,23,Male,AI&DS,Bangalore,4.5,,1,4,39,8.79,0,1055601.77
STU01875,30,Male,ME,Raipur,1.9,94.8,14,2,64,8.02,1,1045515.46
STU01876,28,Female,EE,Raipur,5.4,73.6,1,2,31,8.26,0,993026.07
STU01877,26,Female,ME,Delhi,3.5,50.9,7,4,99,6.93,0,1059543.49
STU01878,30,Male,AI&DS,Pune,9.5,86.6,7,4,77,10.37,1,1314998.82
STU01879,26,Male,ECE,Bangalore,5.9,57.6,10,1,73,7.12,0,1003729.55
STU01880,21,Male,ME,Pune,4.1,70.9,6,0,54,,0,917642.28
STU01881,18,Male,CE,Bangalore,5.6,98.2,17,3,35,8.97,0,1001702.63
STU01882,29,Male,CSE,Mumbai,6.7,99.0,7,0,41,8.17,0,962215.89
STU01883,26,Female,CSE,Mumbai,3.5,66.9,1,2,50,7.99,0,963296.88
STU01884,25,Female,EE,Mumbai,8.2,83.6,5,1,32,,0,966661.97
STU01885,29,Female,ME,Bangalore,3.5,74.0,1,4,47,8.62,0,1120140.0
STU01886,19,Male,ME,Delhi,8.4,78.6,7,4,64,9.15,1,1203267.22
STU01887,21,Female,CSE,Delhi,3.9,87.9,12,0,76,7.3,0,913360.94
STU01888,23,Male,ME,Delhi,5.4,,14,0,57,8.56,0,1007493.66
STU01889,18,Female,EE,Raipur,4.6,61.9,0,2,35,7.09,0,875290.18
STU01890,27,Male,ECE,Mumbai,5.9,56.0,6,4,35,8.34,0,1071043.66
STU01891,20,Female,ECE,Raipur,1.2,63.1,5,5,55,7.74,0,1055206.8
STU01892,27,Female,EE,Pune,6.8,,12,0,36,8.08,0,907744.62
STU01893,22,Female,EE,Delhi,7.0,62.9,8,5,47,8.03,0,1036983.0
STU01894,26,Male,EE,Mumbai,1.8,77.9,20,4,45,7.96,0,1031324.3
STU01895,30,Female,ME,Raipur,4.0,99.0,5,1,77,7.57,1,1010932.34
STU01896,21,Male,ME,Pune,9.7,,13,1,69,9.05,1,1059048.34
STU01897,18,Male,ME,Delhi,2.2,67.7,2,2,94,6.99,0,998300.63
STU01898,28,Female,ECE,Delhi,7.5,97.6,13,3,42,8.98,0,1024796.86
STU01899,22,Female,ECE,Raipur,3.7,60.5,18,2,69,7.34,0,970734.83
STU01900,28,Female,ME,Bangalore,8.3,84.7,14,4,36,9.08,0,1080423.5
STU01901,22,Female,EE,Bangalore,8.6,70.2,6,3,72,8.83,1,1109705.53
STU01902,28,Female,ME,Bangalore,6.0,69.8,0,2,89,7.47,0,1033173.54
STU01903,19,Male,ECE,Delhi,5.9,62.2,0,5,42,8.57,0,1052994.24
STU01904,20,Male,CE,Delhi,7.2,80.2,15,1,47,8.09,0,1013029.15
STU01905,23,Female,ECE,Hyderabad,3.2,58.2,12,3,78,7.6,1,1076373.93
STU01906,29,Female,AI&DS,Raipur,2.4,86.0,10,5,48,7.34,0,980029.85
STU01907,19,Male,CE,Raipur,4.8,59.4,5,4,65,7.66,1,1029041.78
STU01908,30,Female,EE,Pune,7.1,66.6,10,0,72,8.66,1,1077804.36
STU01909,27,Male,ECE,Bangalore,7.2,81.1,6,4,58,8.42,0,1047978.02
STU01910,20,Male,ME,Bangalore,2.7,87.9,20,5,49,8.84,0,1128476.31
STU01911,26,Female,CSE,Delhi,7.3,51.7,12,3,68,,1,1076227.72
STU01912,24,Male,AI&DS,Pune,8.2,66.8,10,1,94,9.01,1,1141327.2
STU01913,30,Female,CE,Delhi,7.4,86.4,4,3,64,8.26,1,1092600.38
STU01914,24,Male,CE,Bangalore,5.1,,18,0,85,7.94,1,991579.34
STU01915,23,Female,AI&DS,Hyderabad,6.7,89.7,12,2,82,9.14,1,1155472.45
STU01916,21,Male,EE,Hyderabad,1.9,96.3,18,5,92,8.55,1,1268864.29
STU01917,29,Male,ME,Pune,5.6,51.7,19,2,70,6.96,0,945009.56
STU01918,22,Male,AI&DS,Raipur,2.9,56.6,7,4,62,8.09,1,1043342.93
STU01919,23,Male,ECE,Delhi,6.5,78.1,10,1,62,7.56,1,985780.32
STU01920,27,Female,AI&DS,Hyderabad,9.7,85.2,9,3,68,9.06,1,1192750.37
STU01921,29,Female,CSE,Mumbai,5.4,92.4,16,4,48,9.45,0,1112876.79
STU01922,28,Female,CE,Bangalore,5.9,92.4,2,3,96,8.05,1,1176752.85
STU01923,23,Female,CE,Pune,4.6,73.4,18,4,98,8.97,1,1308453.79
STU01924,28,Male,ECE,Pune,5.0,63.5,12,1,99,7.26,0,1003170.73
STU01925,30,Female,EE,Mumbai,2.1,92.0,1,4,48,7.83,0,1008819.11
STU01926,29,Female,ME,Mumbai,5.0,75.3,8,2,93,8.32,1,1146873.85
STU01927,19,Female,CE,Delhi,9.9,58.6,15,3,65,8.31,1,1040030.31
STU01928,22,Female,EE,Raipur,7.1,67.9,13,3,75,8.19,1,1065851.14
STU01929,30,Female,CSE,Hyderabad,5.6,80.6,9,0,48,8.49,0,1006518.8
STU01930,30,Female,EE,Delhi,3.1,65.9,15,0,38,,0,871433.15
STU01931,21,Female,AI&DS,Raipur,5.6,70.6,5,0,72,8.18,1,1024455.73
STU01932,21,Female,ECE,Mumbai,3.4,78.9,18,3,38,8.4,0,1008563.04
STU01933,23,Male,ME,Delhi,9.9,,3,1,76,9.0,1,1100030.18
STU01934,23,Male,CE,Mumbai,7.8,68.9,15,2,95,9.39,1,1187616.07
STU01935,28,Female,EE,Delhi,1.2,,20,4,35,6.66,0,936059.1
STU01936,28,Female,CE,Raipur,8.8,92.8,7,0,75,9.71,1,1161846.46
STU01937,25,Female,ME,Mumbai,2.7,65.6,1,1,42,7.24,0,874201.85
STU01938,27,Male,ECE,Raipur,4.3,97.4,9,0,95,8.66,1,1151581.41
STU01939,26,Female,ECE,Delhi,5.7,86.2,19,2,96,9.05,1,1231633.14
STU01940,28,Female,ME,Pune,7.9,58.4,13,0,76,8.5,1,1045674.39
STU01941,22,Male,EE,Raipur,9.4,60.5,14,1,30,8.52,0,914779.33
STU01942,30,Female,EE,Hyderabad,5.8,94.7,2,3,99,8.8,1,1205490.1
STU01943,22,Male,ME,Hyderabad,4.7,77.4,0,3,49,7.75,0,988016.82
STU01944,26,Female,EE,Mumbai,9.5,51.3,4,1,59,8.51,0,1065552.45
STU01945,30,Female,CSE,Bangalore,7.4,81.4,14,0,100,8.13,1,1097001.55
STU01946,30,Male,ME,Bangalore,5.0,74.8,10,1,97,7.22,0,1075454.31
STU01947,21,Female,ECE,Pune,5.2,53.3,18,0,71,7.36,0,907607.81
STU01948,26,Female,ME,Raipur,2.9,63.2,16,3,82,,0,980885.41
STU01949,20,Female,AI&DS,Raipur,3.1,70.0,3,1,44,8.02,0,977235.13
STU01950,26,Male,CSE,Bangalore,8.9,77.3,4,4,99,9.41,1,1288496.66
STU01951,25,Male,ME,Hyderabad,1.1,70.1,19,0,45,5.95,0,769613.64
STU01952,27,Female,CSE,Pune,9.0,61.2,16,5,85,,1,1299147.19
STU01953,25,Female,ME,Delhi,4.0,75.6,13,4,58,8.91,0,1105900.89
STU01954,29,Female,AI&DS,Raipur,1.9,58.5,6,0,71,6.37,0,885812.56
STU01955,23,Female,CE,Hyderabad,2.1,54.7,15,4,58,,0,1025090.83
STU01956,21,Male,AI&DS,Mumbai,1.9,53.8,2,2,91,7.57,1,1093740.07
STU01957,18,Male,AI&DS,Raipur,2.8,76.8,14,0,71,7.44,0,947554.4
STU01958,27,Female,AI&DS,Mumbai,6.7,93.9,14,4,87,9.21,1,1285171.03
STU01959,23,Female,EE,Raipur,4.8,64.6,13,3,67,7.18,0,1026528.26
STU01960,19,Female,CE,Pune,4.9,96.9,19,2,91,8.01,1,1113660.91
STU01961,23,Male,AI&DS,Raipur,5.1,95.8,19,5,48,9.2,0,1128352.14
STU01962,20,Male,ME,Bangalore,6.1,54.4,17,2,68,8.14,1,1104792.98
STU01963,23,Male,EE,Mumbai,1.6,,8,4,61,7.48,0,1061109.7
STU01964,30,Female,AI&DS,Raipur,4.5,73.5,8,3,52,8.41,0,1038337.69
STU01965,28,Male,CSE,Hyderabad,5.4,,19,0,84,7.39,0,943493.74
STU01966,28,Female,AI&DS,Pune,1.8,78.2,2,5,66,8.39,1,1104088.19
STU01967,24,Male,CE,Bangalore,7.3,52.9,18,2,56,8.49,0,1078286.13
STU01968,20,Female,AI&DS,Raipur,5.8,64.4,20,1,55,8.32,0,958467.18
STU01969,27,Female,ME,Pune,7.5,79.3,5,0,54,8.33,0,973641.99
STU01970,19,Male,ECE,Bangalore,1.0,,12,1,65,6.88,0,965412.99
STU01971,29,Male,ME,Pune,9.8,63.4,18,4,35,8.63,0,1094256.77
STU01972,23,Female,EE,Raipur,6.6,50.8,15,3,39,7.84,0,982766.47
STU01973,27,Male,ME,Raipur,2.5,62.3,11,0,88,6.56,0,928345.29
STU01974,19,Female,CE,Bangalore,5.9,62.3,4,3,57,7.48,0,1002855.65
STU01975,23,Female,CE,Raipur,4.2,87.9,20,1,92,8.25,1,1098562.91
STU01976,18,Male,EE,Mumbai,2.9,92.9,17,2,30,8.64,0,1005495.11
STU01977,28,Male,ECE,Raipur,3.3,77.5,15,1,53,7.58,0,943994.37
STU01978,22,Female,AI&DS,Hyderabad,9.3,63.8,2,2,91,8.57,1,1191545.86
STU01979,25,Female,ECE,Pune,5.7,73.3,10,1,38,7.46,0,904620.37
STU01980,25,Female,ECE,Raipur,6.9,71.2,16,1,36,8.62,0,1003039.12
STU01981,22,Male,ME,Hyderabad,2.9,54.2,2,0,62,6.38,0,844538.11
STU01982,19,Female,CSE,Pune,5.9,54.9,19,5,81,8.53,1,1182408.35
STU01983,28,Male,AI&DS,Bangalore,5.9,91.9,4,3,55,8.35,0,1088863.56
STU01984,21,Female,AI&DS,Raipur,1.1,51.7,5,1,36,5.96,0,760020.25
STU01985,28,Male,CSE,Mumbai,3.9,,5,2,42,7.46,0,951626.13
STU01986,19,Male,ECE,Delhi,3.3,86.9,18,1,32,7.07,0,872591.63
STU01987,20,Male,CSE,Bangalore,3.5,51.6,10,1,46,6.55,0,804610.08
STU01988,29,Male,AI&DS,Delhi,6.5,52.3,2,0,56,7.28,0,881074.73
STU01989,23,Female,EE,Delhi,2.6,68.9,3,1,50,6.77,0,876370.49
STU01990,21,Female,ECE,Mumbai,3.7,75.0,9,2,86,7.61,1,1017297.65
STU01991,20,Male,EE,Bangalore,7.7,86.5,18,2,61,8.85,1,1086381.71
STU01992,27,Male,ME,Pune,6.0,81.3,5,4,90,9.25,1,1245621.14
STU01993,23,Male,CE,Pune,8.3,78.1,2,2,92,9.36,1,1213808.67
STU01994,24,Female,EE,Pune,3.7,63.3,11,1,61,7.19,0,941360.49
STU01995,24,Female,AI&DS,Delhi,7.5,83.3,10,1,82,8.09,1,1081579.04
STU01996,20,Female,ECE,Bangalore,3.6,93.9,12,3,49,7.9,0,987875.48
STU01997,28,Male,ME,Raipur,5.9,61.2,8,1,66,7.71,1,972652.36
STU01998,24,Male,ME,Raipur,7.6,57.4,18,3,60,8.68,1,1124605.08
STU01999,23,Male,CSE,Delhi,8.7,83.7,16,0,42,8.68,0,998561.15
STU02000,18,Male,EE,Hyderabad,5.5,60.4,4,3,37,,0,941804.62
STU02001,27,Male,ECE,Raipur,4.8,74.1,17,5,32,8.52,0,1016593.8
STU02002,22,Male,ME,Bangalore,4.6,59.8,9,3,80,7.29,0,1062444.43
STU02003,22,Female,CSE,Delhi,4.1,70.3,6,4,43,7.97,0,1041405.12
STU02004,24,Female,CSE,Hyderabad,8.4,63.1,2,5,44,8.6,0,1086361.14
STU02005,24,Female,CSE,Delhi,5.1,83.6,13,5,100,,1,1218663.66
STU02006,23,Male,ECE,Delhi,8.1,78.6,3,3,61,9.16,1,1118010.87
STU02007,21,Male,EE,Raipur,3.4,63.6,15,5,83,8.41,1,1212479.15
STU02008,27,Male,EE,Hyderabad,5.9,84.6,2,5,37,9.65,0,1194497.52
STU02009,19,Male,CSE,Delhi,1.9,50.5,9,4,40,7.52,0,926356.06
STU02010,26,Male,ECE,Mumbai,6.1,94.1,13,0,81,9.07,1,1168525.18
STU02011,20,Male,CSE,Delhi,2.1,92.3,6,2,94,8.3,1,1189453.5
STU02012,23,Female,CSE,Raipur,2.8,71.3,15,4,42,7.7,0,1035921.14
STU02013,23,Female,CSE,Delhi,8.1,54.9,2,3,44,8.1,0,968523.16
STU02014,22,Female,AI&DS,Mumbai,9.2,83.5,0,1,96,9.21,1,1215320.46
STU02015,23,Female,ME,Delhi,2.2,74.2,2,4,57,8.39,0,1089843.69
STU02016,27,Female,ECE,Delhi,1.6,77.7,2,0,93,6.64,0,1007262.58
STU02017,28,Female,AI&DS,Delhi,2.4,67.4,1,0,60,6.28,0,815951.54
STU02018,24,Male,CSE,Delhi,1.6,77.4,11,2,51,8.05,0,964550.04
STU02019,28,Female,ME,Pune,4.3,74.3,2,5,89,8.44,1,1226921.07
STU02020,27,Female,ME,Pune,3.5,78.5,19,1,37,6.84,0,793796.69
STU02021,23,Female,AI&DS,Bangalore,9.5,95.9,6,2,76,10.04,1,1210824.37
STU02022,19,Male,AI&DS,Raipur,5.1,69.5,4,5,76,,1,1116389.03
STU02023,19,Female,ECE,Mumbai,3.6,99.9,8,0,58,7.11,0,924641.18
STU02024,18,Male,AI&DS,Mumbai,8.1,75.6,3,0,30,9.29,0,1031246.55
STU02025,30,Female,AI&DS,Delhi,7.8,74.3,17,1,30,8.54,0,915050.05
STU02026,20,Male,EE,Hyderabad,3.1,77.6,5,1,49,7.13,0,896005.0
STU02027,27,Male,EE,Raipur,6.4,51.6,8,0,34,7.99,0,896624.48
STU02028,29,Male,CSE,Pune,2.0,62.3,0,2,54,6.76,0,930776.87
STU02029,22,Male,CSE,Raipur,2.1,85.0,11,3,35,7.83,0,952836.13
STU02030,22,Male,AI&DS,Mumbai,1.9,64.4,10,1,68,6.24,0,861491.63
STU02031,22,Male,CSE,Pune,5.2,70.5,14,2,46,8.09,0,952728.62
STU02032,21,Male,CSE,Delhi,7.8,74.9,17,5,33,9.48,0,1105134.45
STU02033,28,Female,CE,Mumbai,6.6,95.2,14,2,60,9.37,1,1119849.75
STU02034,23,Male,ME,Hyderabad,9.2,89.2,18,4,69,10.0,1,1209085.59
STU02035,24,Male,ME,Mumbai,6.1,52.4,9,2,49,7.9,0,1009100.26
STU02036,24,Male,ECE,Pune,5.1,61.7,8,2,86,8.44,1,1091499.44
STU02037,28,Female,CE,Hyderabad,6.0,64.9,17,0,47,7.57,0,910101.83
STU02038,20,Male,CE,Mumbai,6.8,92.4,9,2,68,8.78,1,1140136.37
STU02039,28,Male,EE,Raipur,2.7,,8,1,57,7.25,0,876476.74
STU02040,29,Male,ME,Delhi,4.0,62.3,12,4,43,7.57,0,968403.66
STU02041,25,Male,CE,Mumbai,6.1,68.9,5,2,51,7.99,0,948343.41
STU02042,28,Male,EE,Raipur,6.4,67.9,7,0,71,8.18,1,1059562.26
STU02043,20,Male,ECE,Raipur,6.4,69.6,19,4,41,8.5,0,1012920.88
STU02044,22,Male,ME,Raipur,1.8,73.2,5,0,75,7.21,0,960834.03
STU02045,24,Female,CSE,Delhi,3.0,56.3,11,0,57,,0,795662.81
STU02046,20,Female,CE,Pune,1.4,54.8,18,0,43,6.57,0,818898.7
STU02047,19,Male,EE,Pune,6.4,50.1,20,0,53,7.94,0,959003.11
STU02048,29,Female,CE,Hyderabad,7.5,64.0,15,0,95,,1,1103589.74
STU02049,30,Female,ME,Hyderabad,9.1,61.3,9,2,57,8.22,0,1002033.28
STU02050,30,Female,EE,Delhi,1.7,66.6,9,3,66,7.75,1,1037393.79
STU02051,28,Male,EE,Delhi,6.5,95.6,2,5,87,10.05,1,1332790.82
STU02052,28,Female,ME,Hyderabad,5.2,94.8,13,0,46,7.44,0,890749.86
STU02053,18,Female,CSE,Pune,4.7,53.7,19,0,49,6.66,0,786724.75
STU02054,28,Male,CSE,Delhi,8.4,81.6,6,2,61,8.45,1,1028842.25
STU02055,24,Male,CE,Mumbai,8.4,75.8,9,5,95,9.15,1,1264067.02
STU02056,21,Male,ECE,Bangalore,1.2,51.4,7,3,73,7.21,0,995365.81
STU02057,29,Female,CSE,Pune,1.7,57.2,13,2,94,7.43,0,1064398.94
STU02058,28,Male,CSE,Raipur,6.0,90.1,15,3,73,8.86,1,1191038.47
STU02059,19,Male,EE,Raipur,8.0,83.4,0,3,75,8.58,1,1129197.03
STU02060,30,Female,AI&DS,Pune,2.3,59.2,8,2,74,6.61,0,981579.85
STU02061,23,Female,CE,Mumbai,9.4,69.3,15,3,63,9.23,1,1153530.93
STU02062,29,Female,EE,Pune,4.3,56.0,9,3,47,7.35,0,999857.39
STU02063,26,Female,ECE,Hyderabad,9.4,92.9,4,5,36,10.54,0,1252791.57
STU02064,21,Male,EE,Pune,7.7,85.1,19,3,57,8.69,0,1128933.57
STU02065,30,Male,EE,Mumbai,6.9,95.1,5,1,55,8.45,0,1015342.77
STU02066,25,Male,ECE,Bangalore,7.5,73.2,4,2,44,9.22,0,1048730.67
STU02067,27,Male,CE,Bangalore,5.8,54.7,14,4,48,8.58,0,1049706.79
STU02068,29,Male,AI&DS,Delhi,3.4,53.2,12,3,81,7.79,1,1085726.7
STU02069,30,Male,AI&DS,Bangalore,9.8,76.0,6,0,44,8.28,0,908231.83
STU02070,26,Male,ME,Pune,3.6,95.9,4,3,62,8.71,1,1144767.79
STU02071,28,Male,ME,Raipur,6.2,51.1,16,1,99,7.89,1,1103076.53
STU02072,23,Male,CSE,Delhi,6.8,62.7,9,3,47,7.64,0,1025737.17
STU02073,20,Male,CSE,Mumbai,3.4,68.5,2,4,57,7.62,0,1063087.02
STU02074,22,Male,EE,Mumbai,4.5,73.8,16,5,37,8.42,0,1014478.76
STU02075,28,Male,EE,Delhi,1.6,64.1,8,1,38,6.59,0,804696.21
STU02076,26,Male,CE,Bangalore,6.7,55.2,16,5,57,,0,1121008.15
STU02077,18,Male,CSE,Hyderabad,1.9,70.2,10,3,66,7.24,0,1000905.83
STU02078,18,Female,CSE,Raipur,2.4,73.1,3,3,97,7.82,1,1156183.8
STU02079,23,Female,CE,Bangalore,5.6,69.5,16,3,44,7.58,0,970528.62
STU02080,29,Male,EE,Delhi,5.7,83.2,5,3,38,,0,973168.44
STU02081,22,Male,ECE,Hyderabad,4.2,77.0,18,2,84,7.61,1,1081358.93
STU02082,28,Female,EE,Hyderabad,6.3,88.1,5,2,50,8.46,0,1042745.82
STU02083,18,Male,CSE,Delhi,1.6,66.5,8,3,84,7.26,0,1068275.23
STU02084,30,Female,EE,Raipur,5.6,60.2,14,1,91,8.16,1,1093799.75
STU02085,28,Male,CSE,Hyderabad,4.3,86.9,1,1,70,7.36,0,975585.9
STU02086,25,Male,CE,Bangalore,8.4,,0,4,90,9.04,1,1265406.03
STU02087,20,Female,AI&DS,Hyderabad,9.6,89.7,15,3,44,9.04,0,1106195.54
STU02088,24,Female,ECE,Delhi,2.8,,1,0,86,8.13,1,1023042.69
STU02089,22,Female,CSE,Bangalore,7.1,74.4,1,2,91,9.12,1,1221773.96
STU02090,27,Male,CE,Hyderabad,6.2,73.7,12,2,85,8.08,1,1091276.1
STU02091,29,Male,EE,Delhi,7.1,76.2,7,1,66,8.9,1,1036607.78
STU02092,28,Female,ECE,Hyderabad,4.4,85.6,6,3,55,8.99,0,1077429.9
STU02093,29,Male,CSE,Mumbai,1.1,51.1,9,3,61,6.62,0,963826.3
STU02094,18,Male,AI&DS,Mumbai,7.7,,2,3,49,8.34,0,992273.0
STU02095,25,Male,CE,Delhi,9.2,79.9,17,1,58,8.76,0,1050560.01
STU02096,19,Female,EE,Bangalore,3.6,70.1,18,0,62,7.12,0,952629.92
STU02097,21,Male,EE,Pune,8.3,51.1,6,0,93,8.41,1,1133528.68
STU02098,26,Male,CSE,Hyderabad,4.0,,18,1,93,,1,1095409.82
STU02099,24,Male,ME,Raipur,7.0,54.3,12,0,70,7.17,0,886008.77
STU02100,24,Male,ME,Hyderabad,9.6,60.1,1,5,55,10.13,0,1232426.83
STU02101,29,Male,CSE,Hyderabad,7.9,94.8,0,0,37,8.16,0,867571.63
STU02102,25,Female,CSE,Mumbai,5.7,86.4,9,4,35,8.23,0,1027769.72
STU02103,26,Female,ME,Pune,8.9,80.0,5,4,36,9.62,0,1100611.51
STU02104,19,Female,CE,Raipur,3.2,70.9,5,4,33,7.84,0,1007277.45
STU02105,23,Female,AI&DS,Delhi,8.7,93.3,18,2,88,9.97,1,1309739.27
STU02106,19,Male,CE,Pune,9.9,93.2,2,0,74,9.63,1,1187087.77
STU02107,25,Female,ECE,Bangalore,9.4,80.2,19,4,67,10.32,1,1236066.45
STU02108,24,Female,ME,Bangalore,6.5,73.7,13,5,75,9.09,1,1252946.81
STU02109,19,Female,CSE,Raipur,5.6,73.9,4,5,97,8.7,1,1307819.06
STU02110,29,Female,ME,Hyderabad,6.9,94.0,20,1,88,9.43,1,1160589.76
STU02111,29,Male,ME,Mumbai,5.6,78.5,6,3,80,7.76,1,1075317.35
STU02112,27,Female,EE,Hyderabad,6.3,90.4,18,4,43,8.4,0,1035139.84
STU02113,25,Female,CSE,Pune,4.4,51.2,6,4,77,8.46,1,1161020.11
STU02114,19,Female,ME,Mumbai,9.0,89.0,10,3,100,9.61,1,1300965.72
STU02115,30,Female,CSE,Raipur,1.8,76.6,2,5,44,8.28,0,1050236.99
STU02116,29,Female,CSE,Bangalore,6.4,63.1,19,5,53,8.65,0,1120720.57
STU02117,21,Male,AI&DS,Hyderabad,6.8,88.7,18,1,32,8.02,0,935708.64
STU02118,24,Male,ECE,Delhi,8.5,51.8,8,1,32,8.15,0,937312.8
STU02119,24,Male,CSE,Delhi,6.4,,20,4,32,8.84,0,1091843.55
STU02120,30,Female,AI&DS,Bangalore,3.4,58.6,12,5,84,7.19,0,1122374.9
STU02121,22,Female,ME,Bangalore,9.9,84.9,10,3,41,10.11,0,1183064.02
STU02122,30,Male,EE,Mumbai,9.2,62.8,12,4,93,9.62,1,1284788.7
STU02123,29,Female,CE,Delhi,1.6,69.0,13,4,98,7.64,1,1147083.31
STU02124,30,Female,ECE,Pune,3.7,87.1,7,5,75,8.66,1,1237270.0
STU02125,24,Male,CE,Hyderabad,8.5,75.9,7,1,33,9.37,0,1054740.4
STU02126,22,Female,CE,Bangalore,3.2,88.7,20,3,57,8.28,0,1073282.79
STU02127,23,Male,CE,Mumbai,8.8,51.6,0,5,69,,1,1133157.34
